film_id,nat_title,film_country,prod_share,,,,,,,,,,,,,,,,,,,,,,
IT2020_038,7 ore per farti innamorare,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2020_039,Palazzo di giustizia,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2020_039,Palazzo di giustizia,CH,MIN,,,,,,,,,,,,,,,,,,,,,,
IT2020_040,Il Drago di Romagna,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2020_040,Il Drago di Romagna,CN,MIN,,,,,,,,,,,,,,,,,,,,,,
IT2020_041,Il Ladro di Cardellini,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2020_042,Sulle mie spalle,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2020_043,La volta buona,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2020_044,Permette? Alberto Sordi,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2020_045,La vacanza,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2020_046,The Lion Rock,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2020_047,Buio,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2020_048,Nevia,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2020_049,La Verità Su La Dolce Vita,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2020_050,La partita,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2020_051,Nour,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2020_052,La Val che urla,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2020_053,Caterina,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2020_054,Magari Resto,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2020_055,Tony Driver,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2020_056,Il Regno,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2020_057,Emilio Vedova. Dalla parte del naufragio,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2020_058,D.N.A.: Decisamente non adatti,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2020_059,Nessun nome nei titoli di coda,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2020_060,Al Dio ignoto,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2020_061,Una storia d'arte,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2020_062,Un confine incerto,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2020_062,Un confine incerto, DE,MIN,,,,,,,,,,,,,,,,,,,,,,
IT2020_063,Un eretico in corsia - a heretic in the ward,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2020_064,Lui è mio padre,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2020_065,Noci sonanti,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2020_066,Aylesbury Estate,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2020_067,La mia banda suona il pop,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2020_068,L'incredibile storia dell'Isola delle rose,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2020_069,La vita davanti a sé,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2020_070,Last words,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
IT2020_070,Last words,FR,MIN,,,,,,,,,,,,,,,,,,,,,,
IT2020_071,È per il tuo bene,IT,MAJ,,,,,,,,,,,,,,,,,,,,,,
